"advert_id","reporting_label","theme","is_default","active","start_date","end_date","advert_name","subheadline","subheadline_report","slide_class_1","product_name_1","click_url_1","sticker_image_1","product_image_1","product_description_1","price_offer_1","price_new_1","price_old_1","price_unit_1","product_date_1","slide_class_2","product_name_2","click_url_2","sticker_image_2","product_image_2","product_description_2","price_offer_2","price_new_2","price_old_2","price_unit_2","product_date_2","slide_class_3","click_url_3","cta_1","brand_image_1","brand_image_2"
"","KW35_akcios_kinalat_nagy_01.jpg_KW35_akcios_kinalat_nagy_02.jpg_product","KW3","false","true","2021-09-02","2021-09-08","2021-09-02 2021-09-08","Érvényes: <b>09.02.</b> csütörtöktől <b>09.08.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Trappista sajt, szeletelt","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/milfinatrappista-sajt-szeletelt-6/","hu-HU/sticker/KW35_akcios_kinalat_badge_01.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_01.jpg","1 752 Ft/kg","-26<span style='font-size:14px'>%</span>","219","299Ft","Ft/csomag","2021.09.02"," slide_2_stop","Csirkemellfilé","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/husmestercsirkemellfil-44/","hu-HU/sticker/KW35_akcios_kinalat_badge_02.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_02.jpg","1 598 Ft/kg","-200Ft","799","999Ft","Ft/tálca","2021.09.02"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW35_akcios_kinalat_nagy_02.jpg_KW35_akcios_kinalat_nagy_03.jpg_product","KW3","false","true","2021-09-02","2021-09-08","2021-09-02 2021-09-08","Érvényes: <b>09.02.</b> csütörtöktől <b>09.08.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Csirkemellfilé","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/husmestercsirkemellfil-44/","hu-HU/sticker/KW35_akcios_kinalat_badge_02.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_02.jpg","1 598 Ft/kg","-200Ft","799","999Ft","Ft/tálca","2021.09.02"," slide_2_stop","Narancslé","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/pure-fruitsnarancsl-34/","hu-HU/sticker/KW35_akcios_kinalat_badge_03.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_03.jpg","289 Ft/l","-14<span style='font-size:14px'>%</span>","289","339Ft","Ft/palack","2021.09.02"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW35_akcios_kinalat_nagy_03.jpg_KW35_akcios_kinalat_nagy_04.jpg_product","KW3","false","true","2021-09-02","2021-09-08","2021-09-02 2021-09-08","Érvényes: <b>09.02.</b> csütörtöktől <b>09.08.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Narancslé","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/pure-fruitsnarancsl-34/","hu-HU/sticker/KW35_akcios_kinalat_badge_03.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_03.jpg","289 Ft/l","-14<span style='font-size:14px'>%</span>","289","339Ft","Ft/palack","2021.09.02"," slide_2_stop","Toalettpapír","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/koketttoalettpapir-7/","hu-HU/sticker/KW35_akcios_kinalat_badge_04.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_04.jpg","67,90 Ft/tekercs","-20<span style='font-size:14px'>%</span>","679","859Ft","Ft/csomag","2021.09.02"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW35_akcios_kinalat_nagy_04.jpg_KW35_akcios_kinalat_nagy_05.jpg_product","KW3","false","true","2021-09-02","2021-09-08","2021-09-02 2021-09-08","Érvényes: <b>09.02.</b> csütörtöktől <b>09.08.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Toalettpapír","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/koketttoalettpapir-7/","hu-HU/sticker/KW35_akcios_kinalat_badge_04.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_04.jpg","67,90 Ft/tekercs","-20<span style='font-size:14px'>%</span>","679","859Ft","Ft/csomag","2021.09.02"," slide_2_stop","Macskaeledel","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/topixmacskaeledel-29/","hu-HU/sticker/KW35_akcios_kinalat_badge_05.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_05.jpg","310,84 Ft/kg","-27<span style='font-size:14px'>%</span>","129","179Ft","Ft/doboz","2021.09.02"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW35_akcios_kinalat_nagy_05.jpg_KW35_akcios_kinalat_nagy_06.jpg_product","KW3","false","true","2021-09-02","2021-09-08","2021-09-02 2021-09-08","Érvényes: <b>09.02.</b> csütörtöktől <b>09.08.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Macskaeledel","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/topixmacskaeledel-29/","hu-HU/sticker/KW35_akcios_kinalat_badge_05.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_05.jpg","310,84 Ft/kg","-27<span style='font-size:14px'>%</span>","129","179Ft","Ft/doboz","2021.09.02"," slide_2_stop","Pulykatokányhús","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/husmesterpulykatokanyhus-14/","hu-HU/sticker/KW35_akcios_kinalat_badge_06.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_06.jpg","1 118 Ft/kg","-100Ft","559","659Ft","Ft/tálca","2021.09.02"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW35_akcios_kinalat_nagy_06.jpg_KW35_akcios_kinalat_nagy_07.jpg_product","KW3","false","true","2021-09-02","2021-09-08","2021-09-02 2021-09-08","Érvényes: <b>09.02.</b> csütörtöktől <b>09.08.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Pulykatokányhús","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/husmesterpulykatokanyhus-14/","hu-HU/sticker/KW35_akcios_kinalat_badge_06.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_06.jpg","1 118 Ft/kg","-100Ft","559","659Ft","Ft/tálca","2021.09.02"," slide_2_stop","Pizza","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbenpizza-10/","hu-HU/sticker/KW35_akcios_kinalat_badge_07.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_07.jpg","1 278,57 Ft/kg","-33<span style='font-size:14px'>%</span>","179","269Ft","Ft/darab","2021.09.02"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW35_akcios_kinalat_nagy_07.jpg_KW35_akcios_kinalat_nagy_09.jpg_product","KW3","false","true","2021-09-02","2021-09-08","2021-09-02 2021-09-08","Érvényes: <b>09.02.</b> csütörtöktől <b>09.08.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Pizza","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbenpizza-10/","hu-HU/sticker/KW35_akcios_kinalat_badge_07.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_07.jpg","1 278,57 Ft/kg","-33<span style='font-size:14px'>%</span>","179","269Ft","Ft/darab","2021.09.02"," slide_2_stop","Sertéskaraj","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/husmestersertskaraj-12/","hu-HU/sticker/KW35_akcios_kinalat_badge_09.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_09.jpg","1 698 Ft/kg","-19<span style='font-size:14px'>%</span>","849","1059Ft","Ft/tálca","2021.09.02"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW35_akcios_kinalat_nagy_09.jpg_KW35_akcios_kinalat_nagy_08.jpg_product","KW3","false","true","2021-09-02","2021-09-08","2021-09-02 2021-09-08","Érvényes: <b>09.02.</b> csütörtöktől <b>09.08.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Sertéskaraj","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/husmestersertskaraj-12/","hu-HU/sticker/KW35_akcios_kinalat_badge_09.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_09.jpg","1 698 Ft/kg","-19<span style='font-size:14px'>%</span>","849","1059Ft","Ft/tálca","2021.09.02"," slide_2_stop","Pekándiós párna","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbenpekandios-parna-14/","hu-HU/sticker/KW35_akcios_kinalat_badge_08.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_08.jpg","1 282,35 Ft/kg","-42<span style='font-size:14px'>%</span>","109","189Ft","Ft/darab","2021.09.02"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW35_akcios_kinalat_nagy_08.jpg_KW35_akcios_kinalat_nagy_10.jpg_product","KW3","false","true","2021-09-02","2021-09-08","2021-09-02 2021-09-08","Érvényes: <b>09.02.</b> csütörtöktől <b>09.08.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Pekándiós párna","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbenpekandios-parna-14/","hu-HU/sticker/KW35_akcios_kinalat_badge_08.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_08.jpg","1 282,35 Ft/kg","-42<span style='font-size:14px'>%</span>","109","189Ft","Ft/darab","2021.09.02"," slide_2_stop","Prémium gyümölcsjoghurt","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/milfinaprmium-gyuemoelcsjoghurt-6/","hu-HU/sticker/KW35_akcios_kinalat_badge_10.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_10.jpg","495 Ft/kg","-16<span style='font-size:14px'>%</span>","99","119Ft","Ft/pohár","2021.09.02"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW35_akcios_kinalat_nagy_10.jpg_KW35_akcios_kinalat_nagy_11.jpg_product","KW3","false","true","2021-09-02","2021-09-08","2021-09-02 2021-09-08","Érvényes: <b>09.02.</b> csütörtöktől <b>09.08.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Prémium gyümölcsjoghurt","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/milfinaprmium-gyuemoelcsjoghurt-6/","hu-HU/sticker/KW35_akcios_kinalat_badge_10.jpg","hu-HU/product/KW35_akcios_kinalat_nagy_10.jpg","495 Ft/kg","-16<span style='font-size:14px'>%</span>","99","119Ft","Ft/pohár","2021.09.02"," slide_2_stop","Kolozsvári szalonna","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/kolozsvari-szalonna-9/","","hu-HU/product/KW35_akcios_kinalat_nagy_11.jpg","1 990 Ft/kg","-31<span style='font-size:14px'>%</span>","1990","2889Ft","Ft/kg","2021.09.02"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
